Ticker,Name,Exchange,Category Name,Country
FRI.V,Freeport Resources Inc.,VAN,Industrial Metals & Minerals,Canada
FTR.V,Firesteel Resources Inc.,VAN,Industrial Metals & Minerals,Canada
FTU-PB.TO,US FINL 15 SPLIT 2012 PREF SH,TOR,,Canada
FTN-PA.TO,FINANCIAL 15 SPLIT CORP,TOR,,Canada
RRF-UN.TO,Raven Rock Strategic Income Fund,TOR,,Canada
RAV-UN.TO,Ravensource Fund,TOR,,Canada
PTF.V,Pender Growth Fund Inc.,VAN,,Canada
IDR-UN.TO,REIT INDEXPLUS Income Fund,TOR,,Canada
SKG-UN.TO,Skylon Growth & Income Trust,TOR,,Canada
HPF-UN.TO,Energy Leaders Plus Income Fund,TOR,,Canada
HRR-UN.TO,Australian REIT Income Fund,TOR,,Canada
MID-UN.TO,MINT Income Fund,TOR,,Canada
ENI-UN.TO,Energy Income Fund,TOR,,Canada
SRV-UN.TO,Sir Royalty Income Fund,TOR,Restaurants,Canada
COX-UN.TO,Coxe Commodity Strategy Fund,TOR,,Canada
IDX-UN.TO,INDEXPLUS Income Fund,TOR,,Canada
AUI-UN.TO,Australian Banc Income Fund,TOR,,Canada
TLF-UN.TO,Tech Leaders Income Fund,TOR,,Canada
MLE-UN.TO,MONEDA LATAM GROWTH FUND,TOR,,Canada
FWK.V,Liuyang Fireworks Limited,VAN,,Canada
GH.TO,Gamehost Inc.,TOR,Resorts & Casinos,Canada
GGI.V,Garibaldi Resources Corp.,VAN,Industrial Metals & Minerals,Canada
GG.V,Galane Gold Ltd.,VAN,Gold,Canada
UNG-PC.TO,UNION GAS 5-1/2% PR,TOR,,Canada
GRY-H.V,Gainey Resources Ltd,VAN,,Canada
GTO-H.V,Galena International Resources Ltd.,VAN,,Canada
LG.V,Starr Peak Exploration Ltd.,VAN,,Canada
UNG-PD.TO,UNION GAS 6% B PR,TOR,,Canada
GLW.V,Galway Gold Inc.,VAN,Gold,Canada
NVG.CN,Nass Valley Gateway Ltd.,CNQ,,Canada
GRI.V,Galore Resources Inc.,VAN,Industrial Metals & Minerals,Canada
GAE.V,TIMIA Capital Corp.,VAN,,Canada
GCT.TO,GVIC Communications Corp.,TOR,Publishing - Newspapers,Canada
GCR.V,Gespeg Copper Resources Inc.,VAN,Industrial Metals & Minerals,Canada
GCC-H.V,Golden Cariboo Resources Ltd.,VAN,,Canada
GDE-A.V,Fountain Asset Corp.,VAN,,Canada
GCT-C.TO,GVIC Communications Corp.,TOR,,Canada
GCN.V,Goldcliff Resource Corp.,VAN,Gold,Canada
GDL.TO,Goodfellow Inc.,TOR,"Lumber, Wood Production",Canada
GTC.V,Getty Copper Inc.,VAN,Industrial Metals & Minerals,Canada
GMA.V,GéoMégA Resources Inc.,VAN,Industrial Metals & Minerals,Canada
GEM.V,Pele Mountain Resources Inc.,VAN,Industrial Metals & Minerals,Canada
GXR.V,Georox Resources Inc.,VAN,Major Integrated Oil & Gas,Canada
GVW-H.V,Hempco Food and Fiber Inc.,VAN,,Canada
GMM-U.TO,GENERAL MOTORS COMPANY,TOR,,Canada
-PC.TO,CANACCORD GENUITY GROUP INC PRE,TOR,,Canada
GFK.V,Opus One Resources Inc.,VAN,,Canada
GFM-H.V,GFM Resources Limited,VAN,Industrial Metals & Minerals,Canada
GGT-UN.TO,Goodman Gold Trust,TOR,,Canada
IGP.V,Imperial Ginseng Products Ltd.,VAN,Farm Products,Canada
GOK.V,GINSMS Inc.,VAN,Wireless Communications,Canada
IGP-PA.V,IGP-PA.V,VAN,,Canada
GJB.V,OK2 Minerals Ltd.,VAN,,Canada
GLN.TO,Glentel Inc.,TOR,,Canada
PGZ.V,Pan Global Resources Inc.,VAN,Industrial Metals & Minerals,Canada
GTI.CN,Glenbriar Technologies Inc.,CNQ,,Canada
GLB.V,Goldbank Mining Corporation,VAN,Gold,Canada
PGT.CN,ParcelPal Technology Inc.,CNQ,,Canada
RCO-UN.TO,Middlefield Can-Global REIT Income Fund,TOR,,Canada
GLR.CN,God's Lake Resources Inc.,CNQ,,Canada
HGP.CN,Heritage Global Inc.,CNQ,,Canada
GMN.V,GobiMin Inc.,VAN,Industrial Metals & Minerals,Canada
GMT-H.V,MERCATOR TRANSPORT GROUP CORPOR,VAN,,Canada
GMP-PB.TO,GMP CAPITAL INC SERIES B PREFER,TOR,,Canada
GN.V,Osprey Gold Development Ltd.,VAN,,Canada
GNG.V,Golden Goliath Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
GNF.V,Greenfields Petroleum Corporation,VAN,,Canada
ICG.V,Integra Gold Corp.,VAN,,Canada
GXS.V,Goldsource Mines Inc.,VAN,Industrial Metals & Minerals,Canada
GUM.V,Gold Mountain Mining Corporation,VAN,,Canada
GRM.V,Goldrock Mines Corp.,VAN,,Canada
TTG.V,Trident Gold Corp.,VAN,,Canada
TMM.TO,Timmins Gold Corp.,TOR,,Canada
TEM.V,Tembo Gold Corp,VAN,,Canada
SSL.TO,Sandstorm Gold Ltd.,TOR,Industrial Metals & Minerals,Canada
SGN.V,Scorpio Gold Corporation,VAN,Gold,Canada
SGM.V,Sutter Gold Mining Inc.,VAN,Gold,Canada
SGC.V,Sunridge Gold Corp.,VAN,,Canada
RPR.V,Rapier Gold Inc.,VAN,Gold,Canada
RPM.V,Rye Patch Gold Corp.,VAN,Gold,Canada
RGD.V,Reunion Gold Corporation,VAN,Gold,Canada
PGC.V,Plato Gold Corp.,VAN,Gold,Canada
MYA.V,Maya Gold and Silver Inc.,VAN,Silver,Canada
MXI.V,Merrex Gold Inc.,VAN,,Canada
MTU.V,Manitou Gold Inc.,VAN,Gold,Canada
NAC.V,Legend Gold Corp.,VAN,,Canada
MGG.V,Minaurum Gold Inc.,VAN,Gold,Canada
HWY.V,Highway 50 Gold Corp.,VAN,Industrial Metals & Minerals,Canada
GSS.V,Gossan Resources Limited,VAN,Industrial Metals & Minerals,Canada
GRZ.V,Gold Reserve Inc.,VAN,Gold,Canada
GP.V,Golden Peak Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
GOG.V,Golden Tag Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
TEN.V,Terraco Gold Corp.,VAN,Industrial Metals & Minerals,Canada
RLG.CN,West Red Lake Gold Mines Inc.,CNQ,,Canada
GTG.V,Great Thunder Gold Corp.,VAN,,Canada
SOC.V,Sonora Gold & Silver Corp.,VAN,Industrial Metals & Minerals,Canada
MOZ.TO,Marathon Gold Corporation,TOR,Gold,Canada
ORG.V,Orca Gold Inc.,VAN,Industrial Metals & Minerals,Canada
SGA.V,Samco Gold Limited,VAN,Gold,Canada
RG.V,Romios Gold Resources Inc.,VAN,Gold,Canada
GST-H.V,GOLDEN SUN CAPITAL INC,VAN,,Canada
PGX.V,Prosper Gold Corp.,VAN,Industrial Metals & Minerals,Canada
PKL.V,PC Gold Inc.,VAN,,Canada
SBI.TO,Serabi Gold plc,TOR,Asset Management,Canada
RYG.V,Ryan Gold Corp,VAN,,Canada
RGC.V,Redstar Gold Corp.,VAN,Industrial Metals & Minerals,Canada
LTA-H.V,Leeta Gold Corp.,VAN,,Canada
TDC.V,Tyhee Gold Corp.,VAN,,Canada
RGZ.V,Randsburg International Gold Corp.,VAN,,Canada
TDC-H.V,TYHEE GOLD CORP,VAN,,Canada
REN.V,Renaissance Gold Inc.,VAN,,Canada
LPK.V,Lupaka Gold Corp.,VAN,,Canada
GRO.V,GrowMax Resources Corp.,VAN,Gold,Canada
MOG.CN,MOAGCopperGold,CNQ,,Canada
NUG.V,NuLegacy Gold Corporation,VAN,Gold,Canada
SR-H.V,Scorpion Resources Inc.,VAN,Gold,Canada
LUX.CN,Newlox Gold Ventures Corp.,CNQ,,Canada
SCA.V,Savary Gold Corp.,VAN,Gold,Canada
RAU-H.V,Regency Gold Corp.,VAN,,Canada
REN.TO,REN.TO,TOR,,Canada
OPG.V,Open Gold Corp,VAN,,Canada
MDW.TO,Midway Gold Corp.,TOR,,Canada
GRR.V,Golden Reign Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
WGF.V,Wescan Goldfields Inc.,VAN,Gold,Canada
MAD.V,Miranda Gold Corp.,VAN,Gold,Canada
MAS.V,Masuparia Gold Corporation,VAN,Gold,Canada
LAD.V,New Carolin Gold Corp.,VAN,Gold,Canada
OPG-H.V,OPEN GOLD CORP,VAN,,Canada
HRT.TO,Harte Gold Corp.,TOR,Medical Appliances & Equipment,Canada
GSR.V,Goldstrike Resources Ltd.,VAN,,Canada
GT.CN,GoldTrain Resources Inc.,CNQ,,Canada
ORE.V,Orezone Gold Corporation,VAN,,Canada
CAT.V,Chimata Gold Corp.,VAN,Industrial Metals & Minerals,Canada
IGO.V,Independence Gold Corp.,VAN,Gold,Canada
MGM.CN,Peloton Minerals Corporation,CNQ,,Canada
MGD.CN,Mahdia Gold Corporation,CNQ,,Canada
PHY-U.TO,SPROTT PHYSICAL GOLD TRUST,TOR,,Canada
GPW.V,Grand Power Logistics Group Inc.,VAN,,Canada
IBG.TO,IBI Group Inc.,TOR,General Contractors,Canada
SPS-A.V,Sportscene Group Inc.,VAN,Restaurants,Canada
SGH.V,Standard Graphite Corporation,VAN,Industrial Metals & Minerals,Canada
REK.V,Reko International Group Inc.,VAN,,Canada
RDL.TO,Redline Communications Group Inc.,TOR,Communication Equipment,Canada
NMG.V,Noble Metal Group Inc.,VAN,Industrial Metals & Minerals,Canada
LOY.V,KGIC Inc.,VAN,,Canada
LLG.V,Mason Graphite Inc.,VAN,Industrial Metals & Minerals,Canada
GWO-PM.TO,GREAT WEST LIFECO PREF SERIES M,TOR,,Canada
GWO-PI.TO,Great-West Lifeco Inc.,TOR,,Canada
GSA.V,Groundstar Resources Limited,VAN,Independent Oil & Gas,Canada
GRK.V,Gray Rock Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
GRA-H.V,Graniz Mondal Inc.,VAN,Industrial Metals & Minerals,Canada
GTD-H.V,Gstaad Capital Corp.,VAN,,Canada
GTP.V,Colt Resources Inc.,VAN,,Canada
GWQ.V,Engold Mines Limited,VAN,,Canada
GWO-PL.TO,GREAT-WEST LIFECO INC PREF SERI,TOR,,Canada
GWO-PG.TO,GREAT-WEST LIFECO INC. PR. G,TOR,,Canada
GWO-PH.TO,"GREAT-WEST LIFECO INC., 4.85 %",TOR,,Canada
GWO-PN.TO,GREAT WEST LIFECO INC PREF SRS,TOR,,Canada
GWO-PF.TO,GREAT-WEST LIFECO INC.,TOR,,Canada
HPS-A.TO,Hammond Power Solutions Inc.,TOR,Diversified Electronics,Canada
HCI.TO,"Hartco, Inc.",TOR,,Canada
HTL.V,Hamilton Thorne Ltd.,VAN,Medical Appliances & Equipment,Canada
HRL.V,Hansa Resources Limited,VAN,Industrial Metals & Minerals,Canada
HBM.TO,Hudbay Minerals Inc.,TOR,Industrial Metals & Minerals,Canada
HBK.V,Highbank Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
HDX.TO,Posera Ltd.,TOR,,Canada
MDX.V,MedX Health Corp,VAN,Scientific & Technical Instruments,Canada
HRC.V,Helio Resource Corp.,VAN,Gold,Canada
MT.V,Mettrum Health Corp.,VAN,,Canada
VGL.V,Vigil Health Solutions Inc.,VAN,Medical Instruments & Supplies,Canada
MOB-UN.V,MOB-UN.V,VAN,,Canada
HJI.V,Helijet International Inc.,VAN,"Air Services, Other",Canada
HXC.V,HFX Holding Corp.,VAN,Industrial Metals & Minerals,Canada
HRH.V,Hillcrest Petroleum Ltd.,VAN,Industrial Metals & Minerals,Canada
HMI.V,Hinterland Metals Inc.,VAN,Industrial Metals & Minerals,Canada
HI.V,Highland Copper Company Inc.,VAN,Diversified Machinery,Canada
HPI.V,Highbury Projects Inc.,VAN,Industrial Metals & Minerals,Canada
THP.V,Totally Hip Technologies Inc.,VAN,Technical & System Software,Canada
MHI.V,Mineral Hill Industries Ltd.,VAN,Closed-End Fund - Debt,Canada
HLM.V,Frontier Lithium Inc.,VAN,,Canada
HML.V,HML.V,VAN,,Canada
MPT.V,Midpoint Holdings Ltd.,VAN,Conglomerates,Canada
HSR.V,Homestake Resource Corp.,VAN,,Canada
HSE-PA.TO,HUSKY ENERGY INC PREF SERIES 1,TOR,,Canada
HSB-PC.TO,HSBC BANK CANADA PR. C,TOR,,Canada
HUA.V,Huaxing Machinery Corp.,VAN,,Canada
ROB.V,Providence Gold Mines Inc.,VAN,,Canada
HUD.V,Hudson Resources Inc.,VAN,Industrial Metals & Minerals,Canada
IBT.V,IBEX Technologies Inc.,VAN,Biotechnology,Canada
IBG-DBA.TO,IBI GROUP INC 5.75 PCT DEBS,TOR,,Canada
ICO.V,iCo Therapeutics Inc.,VAN,Biotechnology,Canada
IDI.V,Indico Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
IDH-H.V,IDG Holdings Inc.,VAN,Conglomerates,Canada
IRI.V,IEMR Resources Inc.,VAN,Industrial Metals & Minerals,Canada
IFX.V,Imaflex Inc.,VAN,Packaging & Containers,Canada
IFA.TO,iFabric Corp.,TOR,Textile - Apparel Clothing,Canada
IFM.V,Infrastructure Materials Corp.,VAN,,Canada
IGD.V,Intigold Mines Ltd.,VAN,Industrial Metals & Minerals,Canada
JCI-H.V,JM Capital II Corp.,VAN,,Canada
ILA.V,iLOOKABOUT Corp.,VAN,Technical & System Software,Canada
ILC.V,International Lithium Corp.,VAN,Industrial Metals & Minerals,Canada
IPT.V,IMPACT Silver Corp.,VAN,Silver,Canada
IMA.V,I-Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
IXR.TO,IMX Resources Limited,TOR,,Canada
IMT.V,International Montoro Resources Inc.,VAN,Industrial Metals & Minerals,Canada
LAI.CN,La Imperial Resources Inc.,CNQ,,Canada
IMI.V,International Millennium Mining Corp.,VAN,Industrial Metals & Minerals,Canada
IM.TO,"IMRIS, Inc.",TOR,,Canada
PPM.V,Pacific Imperial Mines Inc.,VAN,Gold,Canada
IOT.V,Innovotech Inc.,VAN,Biotechnology,Canada
IPD.V,International Parkside Products Inc.,VAN,Chemicals - Major Diversified,Canada
IPC.V,Iplayco Corporation Ltd.,VAN,"Recreational Goods, Other",Canada
IRO.V,Inter-Rock Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
IRL.TO,Minera IRL Limited,TOR,,Canada
NFE.V,Northern Iron Corp.,VAN,,Canada
ISD.V,iSIGN Media Solutions Inc.,VAN,Technical & System Software,Canada
ITM.V,Intema Solutions Inc.,VAN,Marketing Services,Canada
IVI.V,Ivrnet Inc.,VAN,Technical & System Software,Canada
IVX.V,Inventronics Limited,VAN,Metal Fabrication,Canada
IWG.V,IWG Technologies Inc.,VAN,,Canada
JBR.CN,James Bay Resources Limited,CNQ,,Canada
JEN-H.V,The Jenex Corporation,VAN,,Canada
JHC-H.V,Jinhua Capital Corporation,VAN,,Canada
JLR.V,Jiulian Resources Inc.,VAN,,Canada
JLR-H.V,Jiulian Resources Inc.,VAN,,Canada
JOR-H.V,Jourdan Resources Inc.,VAN,,Canada
KZN-H.V,KAIZEN CAPITAL CORP,VAN,,Canada
KRS.V,Kairos Capital Corporation,VAN,Asset Management,Canada
KYU.V,Kaiyue International Inc.,VAN,,Canada
KBT.V,Trigon Metals Inc.,VAN,,Canada
KES.V,Kesselrun Resources Ltd.,VAN,,Canada
KHA-H.V,Knighthawk Inc.,VAN,,Canada
KRI.CN,Khan Resources Inc.,CNQ,,Canada
KOT.CN,KHOT INFRASTRUCTUR,CNQ,,Canada
KHA.V,Knighthawk Inc.,VAN,,Canada
KSP-UN.TO,Kingsway Linked Return of Capital Trust,TOR,,Canada
KS.V,Klondike Silver Corp.,VAN,Silver,Canada
KRM-H.V,Kramer Capital Corp.,VAN,,Canada
KUT.V,RediShred Capital Corp.,VAN,Business Services,Canada
KWG.CN,KWG Resources Inc.,CNQ,,Canada
SHD.CN,SINO RISE GROUP HO,CNQ,,Canada
KZZ.V,Val-d'Or Mining Corporation,VAN,,Canada
PLA.V,Plata Latina Minerals Corporation,VAN,Industrial Metals & Minerals,Canada
PRL.CN,Park Lawn Company Limited,CNQ,,Canada
LTV.V,LeoNovus Inc.,VAN,Technical & System Software,Canada
LES.V,Leis Industries Limited,VAN,Real Estate Development,Canada
LEA.V,Leader Energy Services Ltd.,VAN,,Canada
LFE-PB.TO,CANADIAN LIFE SPLIT 2012 PREF S,TOR,,Canada
LGT-B.TO,Logistec Corporation,TOR,Shipping,Canada
LGT-A.TO,Logistec Corporation,TOR,Lodging,Canada
LGR.V,Logan Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
SYL.V,Symax Lift (Holding) Inc.,VAN,,Canada
RUM.V,Rocky Mountain Liquor Inc.,VAN,"Specialty Retail, Other",Canada
LM.V,Lingo Media Corporation,VAN,Publishing - Newspapers,Canada
PBS.V,Pacgen Life Science Corporation,VAN,,Canada
LJ.V,Lucky Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
LN.TO,Loncor Resources Inc.,TOR,,Canada
TLA.V,Titan Logix Corp.,VAN,Diversified Machinery,Canada
LRC.V,Lovitt Resources Inc,VAN,,Canada
LOT.V,TomaGold Corporation,VAN,Industrial Metals & Minerals,Canada
LOM.CN,Norsemont Capital Inc.,CNQ,,Canada
L-PA.TO,Loblaw Companies Limited,TOR,,Canada
LRC-H.V,Lovitt Resources Inc,VAN,,Canada
LOM.V,LOM.V,VAN,,Canada
LRL.V,Luxor Industrial Corporation,VAN,,Canada
TSM.V,Tasman Metals Ltd.,VAN,,Canada
TIH.TO,Toromont Industries Ltd.,TOR,Industrial Equipment Wholesale,Canada
PMB-UN.TO,Picton Mahoney Tactical Income Fund,TOR,,Canada
MPC.TO,Madison Pacific Properties Inc.,TOR,Diversified Electronics,Canada
MNM.V,Magellan Minerals Limited,VAN,,Canada
MMT.TO,Mart Resources Inc.,TOR,,Canada
MCC.V,Magor Corporation,VAN,,Canada
MAZ-H.V,Mazarin Inc.,VAN,Industrial Metals & Minerals,Canada
MAE.V,Maritime Resources Corp.,VAN,Gold,Canada
MAA.TO,MagIndustries Corp.,TOR,,Canada
MAM.V,MAM.V,VAN,,Canada
MXX.V,MatRRix Energy Technologies Inc.,VAN,Oil & Gas Equipment & Services,Canada
MPC-C.TO,Madison Pacific Properties Inc.,TOR,,Canada
MDE-H.V,Madeira Minerals Ltd.,VAN,,Canada
MFM.V,Marifil Mines Ltd.,VAN,Industrial Metals & Minerals,Canada
MAN.V,Metallic Minerals Corp.,VAN,,Canada
MTH.V,Mammoth Resources Corp.,VAN,Residential Construction,Canada
MG.TO,Magna International Inc.,TOR,,Canada
MCS.V,McChip Resources Inc.,VAN,Industrial Metals & Minerals,Canada
MCA.V,Milner Consolidated Silver Mines Ltd.,VAN,,Canada
MCM-A.V,"Matachewan Consolidated Mines, Limited",VAN,Independent Oil & Gas,Canada
TNK.V,Spriza Media Inc.,VAN,,Canada
SVM.TO,Silvercorp Metals Inc.,TOR,Silver,Canada
SMD.V,Strategic Metals Ltd.,VAN,Industrial Metals & Minerals,Canada
SEK.V,Secova Metals Corp.,VAN,Industrial Metals & Minerals,Canada
PYT.V,Pyng Medical Corp.,VAN,Medical Appliances & Equipment,Canada
PME.TO,Sentry Select Primary Metals Corp.,TOR,,Canada
MWX.V,Mineworx Technologies Ltd.,VAN,Healthcare Information Services,Canada
MRI-U.TO,MRI-U.TO,TOR,,Canada
MPH.V,Medicure Inc.,VAN,Biotechnology,Canada
MKR.V,Melkior Resources Inc.,VAN,Industrial Metals & Minerals,Canada
MTC.V,MetalCORP Limited,VAN,Gold,Canada
MTX.V,Metalex Ventures Ltd.,VAN,Industrial Metals & Minerals,Canada
LIO.V,Lion One Metals Limited,VAN,Industrial Metals & Minerals,Canada
MWC.V,Medwell Capital Corp.,VAN,,Canada
MOE-H.V,Metropolitan Energy Corp.,VAN,,Canada
MFC-PI.TO,MANULIFE FINANCIAL CORP PREF SE,TOR,,Canada
MFC-PC.TO,Manulife Financial Corporation,TOR,,Canada
MGP.V,Mega Precious Metals Inc.,VAN,,Canada
COP.TO,Coro Mining Corp.,TOR,Industrial Metals & Minerals,Canada
SVL.TO,Silvercrest Mines Inc.,TOR,,Canada
SSI.V,Nevada Energy Metals Inc.,VAN,,Canada
SMI.V,Saturn Oil & Gas Inc.,VAN,Independent Oil & Gas,Canada
SEV.TO,Spectra7 Microsystems Inc.,TOR,,Canada
SCZ.V,Santacruz Silver Mining Ltd.,VAN,Silver,Canada
RUG.V,Rugby Mining Limited,VAN,Industrial Metals & Minerals,Canada
RMN.V,Red Tiger Mining Inc.,VAN,Industrial Metals & Minerals,Canada
RMI.V,Nippon Dragon Resources Inc.,VAN,,Canada
RDS.V,Radisson Mining Resources Inc.,VAN,Industrial Metals & Minerals,Canada
PRZ-H.V,Prize Mining Corporation,VAN,,Canada
PAL.V,Parallel Mining Corp.,VAN,Industrial Metals & Minerals,Canada
MTM-H.V,"Mitec Technologies, Inc.",VAN,,Canada
MRZ.V,Mirasol Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
MMY.V,Monument Mining Limited,VAN,Gold,Canada
MMV.V,Mineral Mountain Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
MIB.V,Minaean SP Construction Corp.,VAN,,Canada
COL.V,Copper North Mining Corp.,VAN,Copper,Canada
UVN.V,Uravan Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
OMN.TO,Oracle Mining Corp,TOR,,Canada
RL.V,International Corona Capital Corp.,VAN,,Canada
MSR.V,Minsud Resources Corp.,VAN,Industrial Metals & Minerals,Canada
VZZ.V,Uranium Valley Mines Ltd.,VAN,,Canada
SUI-H.V,Superior Mining International Corporation,VAN,,Canada
ORV.TO,Orvana Minerals Corp.,TOR,Industrial Metals & Minerals,Canada
SCM-H.V,"SACRE-COEUR MINERALS, LTD.",VAN,,Canada
MRM.CN,Micromem Technologies Inc.,CNQ,,Canada
VUL.V,Vulcan Minerals Inc.,VAN,Independent Oil & Gas,Canada
RXM.CN,Rockex Mining Corporation,CNQ,,Canada
MMS.V,Macarthur Minerals Limited,VAN,Industrial Metals & Minerals,Canada
TXR.V,TerraX Minerals Inc.,VAN,Gold,Canada
MKA.V,Mkango Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
MKN.V,Makena Resources Inc.,VAN,,Canada
MKU-H.V,Mukuba Resources Limited,VAN,,Canada
MNX.V,Manitex Capital Inc.,VAN,Medical Equipment Wholesale,Canada
MVW.V,Mountainview Energy Ltd.,VAN,,Canada
SMM.V,Silver Mountain Mines Inc.,VAN,Industrial Metals & Minerals,Canada
M-PA.V,MOSAIC CAPITAL CORP PREF A,VAN,,Canada
RMO.V,Rainy Mountain Royalty Corp,VAN,Industrial Metals & Minerals,Canada
MOE.V,Metropolitan Energy Corp.,VAN,,Canada
MOV-P.V,MOVARIE CAPITAL LTD,VAN,,Canada
M.V,Mosaic Capital Corporation,VAN,Asset Management,Canada
MOI.V,Mincom Capital Inc.,VAN,,Canada
BMO-PK.TO,BMO NON-CUMULATIVE CL B PR SHAR,TOR,,Canada
BMO-PQ.TO,BANK OF MONTREAL B PREF SH SER,TOR,,Canada
MPI.TO,MPI.TO,TOR,,Canada
MTV.V,Multivision Communications Corp.,VAN,,Canada
MVE-H.V,Marchwell Ventures Ltd.,VAN,,Canada
MVC-H.V,MVC-H.V,VAN,,Canada
MXM.V,Maxim Resources Inc.,VAN,,Canada
MXC-H.V,Margaux Red Capital Inc.,VAN,,Canada
MYZ-A.TO,MYZ-A.TO,TOR,,Canada
NAP.V,Napier Ventures Inc.,VAN,,Canada
NA-PW.TO,NATIONAL BANK PREF SERIES 32,TOR,,Canada
NA-PM.TO,NA-PM.TO,TOR,,Canada
NVY.V,Navy Resources Corp.,VAN,Industrial Metals & Minerals,Canada
-PM.TO,NATIONAL BANK OF CAN. PREF. SHR,TOR,,Canada
SNA.V,Star Navigation Systems Group Ltd.,VAN,,Canada
NXT.V,Natcore Technology Inc.,VAN,Semiconductor - Broad Line,Canada
NB.TO,NioCorp Developments Ltd.,TOR,,Canada
NBR.V,Nubian Resources Ltd,VAN,Industrial Metals & Minerals,Canada
NBO-H.V,Nebo Capital Corp.,VAN,,Canada
NCO.V,Nuvolt Corporation Inc.,VAN,,Canada
NCE.V,Nesscap Energy Inc.,VAN,Diversified Electronics,Canada
NNE.CN,NEMI Northern Energy & Mining Inc.,CNQ,,Canada
NE.V,Nextraction Energy Corp.,VAN,,Canada
NEO-H.V,NEOTECK SOLUTIONS INC,VAN,,Canada
NPF-UN.TO,North American Preferred Share Fund,TOR,,Canada
VDO.V,Nevado Resources Corporation,VAN,Industrial Metals & Minerals,Canada
NXG.V,NexgenRx Inc.,VAN,Health Care Plans,Canada
NR.V,"Newstrike Resources Ltd., Prior to Reverse Merger with HPI Holdings Ltd.",VAN,,Canada
NER.V,Newmac Resources Inc.,VAN,Industrial Metals & Minerals,Canada
NTN-H.V,Newton Energy Corporation,VAN,,Canada
NGH.V,Nexia Health Technologies Inc.,VAN,,Canada
NIO.V,NIOCAN Inc.,VAN,,Canada
NOX.V,Niogold Mining Corp.,VAN,,Canada
NIA.V,Niagara Ventures Corporation,VAN,,Canada
NLL.V,NSI Strategic Investments Ltd.,VAN,,Canada
NMD.V,Nomad Ventures Inc.,VAN,Industrial Metals & Minerals,Canada
NRZ-H.V,Norzan Enterprises Ltd.,VAN,,Canada
NSI-PD.TO,NSI-PD.TO,TOR,,Canada
NRM.V,Noram Ventures Inc.,VAN,Industrial Metals & Minerals,Canada
TGC.V,Claren Energy Corp.,VAN,,Canada
NVO.V,Novo Resources Corp.,VAN,,Canada
NPK.TO,Verde Agritech Plc,TOR,Industrial Metals & Minerals,Canada
NPT.CN,Plaintree Systems Inc.,CNQ,,Canada
URB-A.CN,UrbanaCorp A,CNQ,,Canada
NXI-H.V,NXI-H.V,VAN,,Canada
OAG.V,Monarca Minerals Inc.,VAN,,Canada
OKM-H.V,Oakham Capital Corp.,VAN,,Canada
OCC.V,Gaming Nation Inc.,VAN,,Canada
OCA-P.V,OCA-P.V,VAN,,Canada
OVT.V,"Oculus VisionTech, Inc.",VAN,,Canada
OEL-H.V,OCTANT ENERGY CORP,VAN,,Canada
ODX-H.V,Odyssey Resources Limited,VAN,,Canada
OEC.V,Oracle Energy Corp.,VAN,,Canada
POW-PD.TO,POWER CORP NON-CUM 1ST PFD SHS,TOR,,Canada
RY-PA.TO,"ROYAL BANK OF CANADA, PRF SERIE",TOR,,Canada
RY-PG.TO,RBC NON-CUM FIRST PR SERIES AG,TOR,,Canada
POW-PG.TO,POWER CORP OF CANADA 5.60 PCT P,TOR,,Canada
SCD.V,Samoth Oilfield Inc.,VAN,Independent Oil & Gas,Canada
PCO.V,Phoenix Canada Oil Company Limited,VAN,Independent Oil & Gas,Canada
OLV.V,Olivut Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
OML.V,Omni-Lite Industries Canada Inc.,VAN,Metal Fabrication,Canada
OMN.V,Oracle Mining Corp,VAN,,Canada
OWI.V,One World Investments Inc.,VAN,,Canada
ONV.V,Oronova Energy Inc.,VAN,Industrial Metals & Minerals,Canada
OWI-H.V,One World Investments Inc.,VAN,,Canada
OPC.CN,Organic Potash Corporation,CNQ,,Canada
OUP-H.V,Oriana Resources Corporation,VAN,,Canada
PPC.V,Standard Lithium Ltd.,VAN,,Canada
POW-PE.TO,Power Corporation of Canada,TOR,,Canada
PSP.V,Pacific Safety Products Inc.,VAN,,Canada
PPT-U.TO,SPROTT PHYSICAL PLATINUM PALLAD,TOR,,Canada
PAK.V,Caribbean Resources Corporation,VAN,,Canada
PUC.V,Pancontinental Gold Corporation,VAN,Industrial Metals & Minerals,Canada
PAY.TO,Posera Ltd.,TOR,Industrial Metals & Minerals,Canada
